material_code,date,shop,forecast_qty
100238,2026-08-01 18:18:15.938575,Piacenza,135
100238,2026-09-01 18:18:15.938575,Piacenza,127
100238,2026-10-01 18:18:15.938575,Piacenza,127
100238,2026-11-01 18:18:15.938575,Piacenza,114
100238,2026-12-01 18:18:15.938575,Piacenza,132
100238,2027-01-01 18:18:15.938575,Piacenza,135
100239,2026-02-01 18:18:15.938575,Piacenza,146
100239,2026-03-01 18:18:15.938575,Piacenza,134
100239,2026-04-01 18:18:15.938575,Piacenza,146
100239,2026-05-01 18:18:15.938575,Piacenza,108
100239,2026-06-01 18:18:15.938575,Piacenza,139
100239,2026-07-01 18:18:15.938575,Piacenza,125
100239,2026-08-01 18:18:15.938575,Piacenza,123
100239,2026-09-01 18:18:15.938575,Piacenza,140
100239,2026-10-01 18:18:15.938575,Piacenza,137
100239,2026-11-01 18:18:15.938575,Piacenza,112
100239,2026-12-01 18:18:15.938575,Piacenza,124
100239,2027-01-01 18:18:15.938575,Piacenza,137
100240,2026-02-01 18:18:15.938575,Piacenza,135
100240,2026-03-01 18:18:15.938575,Piacenza,147
100240,2026-04-01 18:18:15.938575,Piacenza,120
100240,2026-05-01 18:18:15.938575,Piacenza,142
100240,2026-06-01 18:18:15.938575,Piacenza,113
100240,2026-07-01 18:18:15.938575,Piacenza,118
100240,2026-08-01 18:18:15.938575,Piacenza,160
100240,2026-09-01 18:18:15.938575,Piacenza,143
100240,2026-10-01 18:18:15.938575,Piacenza,140
100240,2026-11-01 18:18:15.938575,Piacenza,109
100240,2026-12-01 18:18:15.938575,Piacenza,127
100240,2027-01-01 18:18:15.938575,Piacenza,120
100241,2026-02-01 18:18:15.938575,Piacenza,124
100241,2026-03-01 18:18:15.938575,Piacenza,118
100241,2026-04-01 18:18:15.938575,Piacenza,145
100241,2026-05-01 18:18:15.938575,Piacenza,123
100241,2026-06-01 18:18:15.938575,Piacenza,133
100241,2026-07-01 18:18:15.938575,Piacenza,143
100241,2026-08-01 18:18:15.938575,Piacenza,143
100241,2026-09-01 18:18:15.938575,Piacenza,136
100241,2026-10-01 18:18:15.938575,Piacenza,153
100241,2026-11-01 18:18:15.938575,Piacenza,121
100241,2026-12-01 18:18:15.938575,Piacenza,126
100241,2027-01-01 18:18:15.938575,Piacenza,156
100242,2026-02-01 18:18:15.938575,Piacenza,129
100242,2026-03-01 18:18:15.938575,Piacenza,122
100242,2026-04-01 18:18:15.938575,Piacenza,143
100242,2026-05-01 18:18:15.938575,Piacenza,109
100242,2026-06-01 18:18:15.938575,Piacenza,117
100242,2026-07-01 18:18:15.938575,Piacenza,129
100242,2026-08-01 18:18:15.938575,Piacenza,161
100242,2026-09-01 18:18:15.938575,Piacenza,138
100242,2026-10-01 18:18:15.938575,Piacenza,128
100242,2026-11-01 18:18:15.938575,Piacenza,132
100242,2026-12-01 18:18:15.938575,Piacenza,128
100242,2027-01-01 18:18:15.938575,Piacenza,136
100243,2026-02-01 18:18:15.938575,Piacenza,147
100243,2026-03-01 18:18:15.938575,Piacenza,145
100243,2026-04-01 18:18:15.938575,Piacenza,146
100243,2026-05-01 18:18:15.938575,Piacenza,130
100243,2026-06-01 18:18:15.938575,Piacenza,128
100243,2026-07-01 18:18:15.938575,Piacenza,120
100243,2026-08-01 18:18:15.938575,Piacenza,113
100243,2026-09-01 18:18:15.938575,Piacenza,122
100243,2026-10-01 18:18:15.938575,Piacenza,123
100243,2026-11-01 18:18:15.938575,Piacenza,119
100243,2026-12-01 18:18:15.938575,Piacenza,141
100243,2027-01-01 18:18:15.938575,Piacenza,114
100244,2026-02-01 18:18:15.938575,Piacenza,118
100244,2026-03-01 18:18:15.938575,Piacenza,125
100244,2026-04-01 18:18:15.938575,Piacenza,117
100244,2026-05-01 18:18:15.938575,Piacenza,118
100244,2026-06-01 18:18:15.938575,Piacenza,146
100244,2026-07-01 18:18:15.938575,Piacenza,117
100244,2026-08-01 18:18:15.938575,Piacenza,101
100244,2026-09-01 18:18:15.938575,Piacenza,133
100244,2026-10-01 18:18:15.938575,Piacenza,124
100244,2026-11-01 18:18:15.938575,Piacenza,115
100244,2026-12-01 18:18:15.938575,Piacenza,120
100244,2027-01-01 18:18:15.938575,Piacenza,127
100245,2026-02-01 18:18:15.938575,Piacenza,149
100245,2026-03-01 18:18:15.938575,Piacenza,118
100245,2026-04-01 18:18:15.938575,Piacenza,141
100245,2026-05-01 18:18:15.938575,Piacenza,128
100245,2026-06-01 18:18:15.938575,Piacenza,121
100245,2026-07-01 18:18:15.938575,Piacenza,160
100245,2026-08-01 18:18:15.938575,Piacenza,130
100245,2026-09-01 18:18:15.938575,Piacenza,124
100245,2026-10-01 18:18:15.938575,Piacenza,132
100245,2026-11-01 18:18:15.938575,Piacenza,127
100245,2026-12-01 18:18:15.938575,Piacenza,130
100245,2027-01-01 18:18:15.938575,Piacenza,118
100246,2026-02-01 18:18:15.938575,Piacenza,125
100246,2026-03-01 18:18:15.938575,Piacenza,125
100246,2026-04-01 18:18:15.938575,Piacenza,147
100246,2026-05-01 18:18:15.938575,Piacenza,139
100246,2026-06-01 18:18:15.938575,Piacenza,115
100246,2026-07-01 18:18:15.938575,Piacenza,133
100246,2026-08-01 18:18:15.938575,Piacenza,118
100246,2026-09-01 18:18:15.938575,Piacenza,110
100246,2026-10-01 18:18:15.938575,Piacenza,112
100246,2026-11-01 18:18:15.938575,Piacenza,150
100246,2026-12-01 18:18:15.938575,Piacenza,148
100246,2027-01-01 18:18:15.938575,Piacenza,124
100247,2026-02-01 18:18:15.938575,Piacenza,130
100247,2026-03-01 18:18:15.938575,Piacenza,138
100247,2026-04-01 18:18:15.938575,Piacenza,127
100247,2026-05-01 18:18:15.938575,Piacenza,112
100247,2026-06-01 18:18:15.938575,Piacenza,133
100247,2026-07-01 18:18:15.938575,Piacenza,108
100247,2026-08-01 18:18:15.938575,Piacenza,130
100247,2026-09-01 18:18:15.938575,Piacenza,124
100247,2026-10-01 18:18:15.938575,Piacenza,127
100247,2026-11-01 18:18:15.938575,Piacenza,127
100247,2026-12-01 18:18:15.938575,Piacenza,123
100247,2027-01-01 18:18:15.938575,Piacenza,130
100248,2026-02-01 18:18:15.938575,Piacenza,132
100248,2026-03-01 18:18:15.938575,Piacenza,140
100248,2026-04-01 18:18:15.938575,Piacenza,132
100248,2026-05-01 18:18:15.938575,Piacenza,125
100248,2026-06-01 18:18:15.938575,Piacenza,129
100248,2026-07-01 18:18:15.938575,Piacenza,163
100248,2026-08-01 18:18:15.938575,Piacenza,106
100248,2026-09-01 18:18:15.938575,Piacenza,102
100248,2026-10-01 18:18:15.938575,Piacenza,136
100248,2026-11-01 18:18:15.938575,Piacenza,116
100248,2026-12-01 18:18:15.938575,Piacenza,117
100248,2027-01-01 18:18:15.938575,Piacenza,125
100249,2026-02-01 18:18:15.938575,Piacenza,110
100249,2026-03-01 18:18:15.938575,Piacenza,134
100249,2026-04-01 18:18:15.938575,Piacenza,125
100249,2026-05-01 18:18:15.938575,Piacenza,146
100249,2026-06-01 18:18:15.938575,Piacenza,137
100249,2026-07-01 18:18:15.938575,Piacenza,135
100249,2026-08-01 18:18:15.938575,Piacenza,141
100249,2026-09-01 18:18:15.938575,Piacenza,128
100249,2026-10-01 18:18:15.938575,Piacenza,140
100249,2026-11-01 18:18:15.938575,Piacenza,137
100249,2026-12-01 18:18:15.938575,Piacenza,131
100249,2027-01-01 18:18:15.938575,Piacenza,141
100250,2026-02-01 18:18:15.938575,Piacenza,128
100250,2026-03-01 18:18:15.938575,Piacenza,98
100250,2026-04-01 18:18:15.938575,Piacenza,115
100250,2026-05-01 18:18:15.938575,Piacenza,145
100250,2026-06-01 18:18:15.938575,Piacenza,167
100250,2026-07-01 18:18:15.938575,Piacenza,138
100250,2026-08-01 18:18:15.938575,Piacenza,117
100250,2026-09-01 18:18:15.938575,Piacenza,125
100250,2026-10-01 18:18:15.938575,Piacenza,134
100250,2026-11-01 18:18:15.938575,Piacenza,117
100250,2026-12-01 18:18:15.938575,Piacenza,116
100250,2027-01-01 18:18:15.938575,Piacenza,143
100251,2026-02-01 18:18:15.938575,Piacenza,124
100251,2026-03-01 18:18:15.938575,Piacenza,134
100251,2026-04-01 18:18:15.938575,Piacenza,137
100251,2026-05-01 18:18:15.938575,Piacenza,111
100251,2026-06-01 18:18:15.938575,Piacenza,146
100251,2026-07-01 18:18:15.938575,Piacenza,124
100251,2026-08-01 18:18:15.938575,Piacenza,121
100251,2026-09-01 18:18:15.938575,Piacenza,122
100251,2026-10-01 18:18:15.938575,Piacenza,138
100251,2026-11-01 18:18:15.938575,Piacenza,151
100251,2026-12-01 18:18:15.938575,Piacenza,137
100251,2027-01-01 18:18:15.938575,Piacenza,138
100252,2026-02-01 18:18:15.938575,Piacenza,127
100252,2026-03-01 18:18:15.938575,Piacenza,107
100252,2026-04-01 18:18:15.938575,Piacenza,114
100252,2026-05-01 18:18:15.938575,Piacenza,120
100252,2026-06-01 18:18:15.938575,Piacenza,124
100252,2026-07-01 18:18:15.938575,Piacenza,127
100252,2026-08-01 18:18:15.938575,Piacenza,121
100252,2026-09-01 18:18:15.938575,Piacenza,118
100252,2026-10-01 18:18:15.938575,Piacenza,141
100252,2026-11-01 18:18:15.938575,Piacenza,110
100252,2026-12-01 18:18:15.938575,Piacenza,139
100252,2027-01-01 18:18:15.938575,Piacenza,138
100253,2026-02-01 18:18:15.938575,Piacenza,135
100253,2026-03-01 18:18:15.938575,Piacenza,135
100253,2026-04-01 18:18:15.938575,Piacenza,148
100253,2026-05-01 18:18:15.938575,Piacenza,129
100253,2026-06-01 18:18:15.938575,Piacenza,121
100253,2026-07-01 18:18:15.938575,Piacenza,147
100253,2026-08-01 18:18:15.938575,Piacenza,117
100253,2026-09-01 18:18:15.938575,Piacenza,123
100253,2026-10-01 18:18:15.938575,Piacenza,118
100253,2026-11-01 18:18:15.938575,Piacenza,133
100253,2026-12-01 18:18:15.938575,Piacenza,131
100253,2027-01-01 18:18:15.938575,Piacenza,118
100254,2026-02-01 18:18:15.938575,Piacenza,135
100254,2026-03-01 18:18:15.938575,Piacenza,136
100254,2026-04-01 18:18:15.938575,Piacenza,133
100254,2026-05-01 18:18:15.938575,Piacenza,145
100254,2026-06-01 18:18:15.938575,Piacenza,125
100254,2026-07-01 18:18:15.938575,Piacenza,120
100254,2026-08-01 18:18:15.938575,Piacenza,145
100254,2026-09-01 18:18:15.938575,Piacenza,135
100254,2026-10-01 18:18:15.938575,Piacenza,133
100254,2026-11-01 18:18:15.938575,Piacenza,123
100254,2026-12-01 18:18:15.938575,Piacenza,120
100254,2027-01-01 18:18:15.938575,Piacenza,132
100255,2026-02-01 18:18:15.938575,Piacenza,123
100255,2026-03-01 18:18:15.938575,Piacenza,121
100255,2026-04-01 18:18:15.938575,Piacenza,150
100255,2026-05-01 18:18:15.938575,Piacenza,124
100255,2026-06-01 18:18:15.938575,Piacenza,119
100255,2026-07-01 18:18:15.938575,Piacenza,139
100255,2026-08-01 18:18:15.938575,Piacenza,108
100255,2026-09-01 18:18:15.938575,Piacenza,122
100255,2026-10-01 18:18:15.938575,Piacenza,135
100255,2026-11-01 18:18:15.938575,Piacenza,144
100255,2026-12-01 18:18:15.938575,Piacenza,128
100255,2027-01-01 18:18:15.938575,Piacenza,136
100256,2026-02-01 18:18:15.938575,Piacenza,130
100256,2026-03-01 18:18:15.938575,Piacenza,147
100256,2026-04-01 18:18:15.938575,Piacenza,141
100256,2026-05-01 18:18:15.938575,Piacenza,139
100256,2026-06-01 18:18:15.938575,Piacenza,139
100256,2026-07-01 18:18:15.938575,Piacenza,130
100256,2026-08-01 18:18:15.938575,Piacenza,131
100256,2026-09-01 18:18:15.938575,Piacenza,139
100256,2026-10-01 18:18:15.938575,Piacenza,130
100256,2026-11-01 18:18:15.938575,Piacenza,135
100256,2026-12-01 18:18:15.938575,Piacenza,124
100256,2027-01-01 18:18:15.938575,Piacenza,118
100257,2026-02-01 18:18:15.938575,Piacenza,134
100257,2026-03-01 18:18:15.938575,Piacenza,132
100257,2026-04-01 18:18:15.938575,Piacenza,126
100257,2026-05-01 18:18:15.938575,Piacenza,137
100257,2026-06-01 18:18:15.938575,Piacenza,134
100257,2026-07-01 18:18:15.938575,Piacenza,120
100257,2026-08-01 18:18:15.938575,Piacenza,126
100257,2026-09-01 18:18:15.938575,Piacenza,130
100257,2026-10-01 18:18:15.938575,Piacenza,136
100257,2026-11-01 18:18:15.938575,Piacenza,106
100257,2026-12-01 18:18:15.938575,Piacenza,135
100257,2027-01-01 18:18:15.938575,Piacenza,138
100258,2026-02-01 18:18:15.938575,Piacenza,147
100258,2026-03-01 18:18:15.938575,Piacenza,131
100258,2026-04-01 18:18:15.938575,Piacenza,143
100258,2026-05-01 18:18:15.938575,Piacenza,115
100258,2026-06-01 18:18:15.938575,Piacenza,132
100258,2026-07-01 18:18:15.938575,Piacenza,133
100258,2026-08-01 18:18:15.938575,Piacenza,121
100258,2026-09-01 18:18:15.938575,Piacenza,137
100258,2026-10-01 18:18:15.938575,Piacenza,129
100258,2026-11-01 18:18:15.938575,Piacenza,121
100258,2026-12-01 18:18:15.938575,Piacenza,106
100258,2027-01-01 18:18:15.938575,Piacenza,130
100259,2026-02-01 18:18:15.938575,Piacenza,152
100259,2026-03-01 18:18:15.938575,Piacenza,128
100259,2026-04-01 18:18:15.938575,Piacenza,131
100259,2026-05-01 18:18:15.938575,Piacenza,159
100259,2026-06-01 18:18:15.938575,Piacenza,135
100259,2026-07-01 18:18:15.938575,Piacenza,128
100259,2026-08-01 18:18:15.938575,Piacenza,114
100259,2026-09-01 18:18:15.938575,Piacenza,129
100259,2026-10-01 18:18:15.938575,Piacenza,114
100259,2026-11-01 18:18:15.938575,Piacenza,147
100259,2026-12-01 18:18:15.938575,Piacenza,124
100259,2027-01-01 18:18:15.938575,Piacenza,127
100260,2026-02-01 18:18:15.938575,Piacenza,127
100260,2026-03-01 18:18:15.938575,Piacenza,131
100260,2026-04-01 18:18:15.938575,Piacenza,124
100260,2026-05-01 18:18:15.938575,Piacenza,140
100260,2026-06-01 18:18:15.938575,Piacenza,131
100260,2026-07-01 18:18:15.938575,Piacenza,122
100260,2026-08-01 18:18:15.938575,Piacenza,121
100260,2026-09-01 18:18:15.938575,Piacenza,141
100260,2026-10-01 18:18:15.938575,Piacenza,126
100260,2026-11-01 18:18:15.938575,Piacenza,123
100260,2026-12-01 18:18:15.938575,Piacenza,109
100260,2027-01-01 18:18:15.938575,Piacenza,115
100261,2026-02-01 18:18:15.938575,Piacenza,131
100261,2026-03-01 18:18:15.938575,Piacenza,118
100261,2026-04-01 18:18:15.938575,Piacenza,121
100261,2026-05-01 18:18:15.938575,Piacenza,133
100261,2026-06-01 18:18:15.938575,Piacenza,142
100261,2026-07-01 18:18:15.938575,Piacenza,137
100261,2026-08-01 18:18:15.938575,Piacenza,135
100261,2026-09-01 18:18:15.938575,Piacenza,118
100261,2026-10-01 18:18:15.938575,Piacenza,112
100261,2026-11-01 18:18:15.938575,Piacenza,128
100261,2026-12-01 18:18:15.938575,Piacenza,127
100261,2027-01-01 18:18:15.938575,Piacenza,128
100262,2026-02-01 18:18:15.938575,Piacenza,139
100262,2026-03-01 18:18:15.938575,Piacenza,134
100262,2026-04-01 18:18:15.938575,Piacenza,132
100262,2026-05-01 18:18:15.938575,Piacenza,146
100262,2026-06-01 18:18:15.938575,Piacenza,130
100262,2026-07-01 18:18:15.938575,Piacenza,143
100262,2026-08-01 18:18:15.938575,Piacenza,129
100262,2026-09-01 18:18:15.938575,Piacenza,125
100262,2026-10-01 18:18:15.938575,Piacenza,126
100262,2026-11-01 18:18:15.938575,Piacenza,135
100262,2026-12-01 18:18:15.938575,Piacenza,126
100262,2027-01-01 18:18:15.938575,Piacenza,138
100263,2026-02-01 18:18:15.938575,Piacenza,131
100263,2026-03-01 18:18:15.938575,Piacenza,131
100263,2026-04-01 18:18:15.938575,Piacenza,137
100263,2026-05-01 18:18:15.938575,Piacenza,148
100263,2026-06-01 18:18:15.938575,Piacenza,134
100263,2026-07-01 18:18:15.938575,Piacenza,128
100263,2026-08-01 18:18:15.938575,Piacenza,137
100263,2026-09-01 18:18:15.938575,Piacenza,143
100263,2026-10-01 18:18:15.938575,Piacenza,134
100263,2026-11-01 18:18:15.938575,Piacenza,123
100263,2026-12-01 18:18:15.938575,Piacenza,119
100263,2027-01-01 18:18:15.938575,Piacenza,141
100264,2026-02-01 18:18:15.938575,Piacenza,122
100264,2026-03-01 18:18:15.938575,Piacenza,137
100264,2026-04-01 18:18:15.938575,Piacenza,123
100264,2026-05-01 18:18:15.938575,Piacenza,139
100264,2026-06-01 18:18:15.938575,Piacenza,99
100264,2026-07-01 18:18:15.938575,Piacenza,146
100264,2026-08-01 18:18:15.938575,Piacenza,128
100264,2026-09-01 18:18:15.938575,Piacenza,131
100264,2026-10-01 18:18:15.938575,Piacenza,133
100264,2026-11-01 18:18:15.938575,Piacenza,107
100264,2026-12-01 18:18:15.938575,Piacenza,137
100264,2027-01-01 18:18:15.938575,Piacenza,148
100265,2026-02-01 18:18:15.938575,Piacenza,135
100265,2026-03-01 18:18:15.938575,Piacenza,142
100265,2026-04-01 18:18:15.938575,Piacenza,137
100265,2026-05-01 18:18:15.938575,Piacenza,129
100265,2026-06-01 18:18:15.938575,Piacenza,122
100265,2026-07-01 18:18:15.938575,Piacenza,133
100265,2026-08-01 18:18:15.938575,Piacenza,126
100265,2026-09-01 18:18:15.938575,Piacenza,134
100265,2026-10-01 18:18:15.938575,Piacenza,117
100265,2026-11-01 18:18:15.938575,Piacenza,146
100265,2026-12-01 18:18:15.938575,Piacenza,157
100265,2027-01-01 18:18:15.938575,Piacenza,144
100266,2026-02-01 18:18:15.938575,Piacenza,128
100266,2026-03-01 18:18:15.938575,Piacenza,144
100266,2026-04-01 18:18:15.938575,Piacenza,118
100266,2026-05-01 18:18:15.938575,Piacenza,132
100266,2026-06-01 18:18:15.938575,Piacenza,129
100266,2026-07-01 18:18:15.938575,Piacenza,128
100266,2026-08-01 18:18:15.938575,Piacenza,127
100266,2026-09-01 18:18:15.938575,Piacenza,119
100266,2026-10-01 18:18:15.938575,Piacenza,120
100266,2026-11-01 18:18:15.938575,Piacenza,122
100266,2026-12-01 18:18:15.938575,Piacenza,117
100266,2027-01-01 18:18:15.938575,Piacenza,115
100267,2026-02-01 18:18:15.938575,Piacenza,127
100267,2026-03-01 18:18:15.938575,Piacenza,130
100267,2026-04-01 18:18:15.938575,Piacenza,127
100267,2026-05-01 18:18:15.938575,Piacenza,145
100267,2026-06-01 18:18:15.938575,Piacenza,135
100267,2026-07-01 18:18:15.938575,Piacenza,134
100267,2026-08-01 18:18:15.938575,Piacenza,130
100267,2026-09-01 18:18:15.938575,Piacenza,138
100267,2026-10-01 18:18:15.938575,Piacenza,142
100267,2026-11-01 18:18:15.938575,Piacenza,124
100267,2026-12-01 18:18:15.938575,Piacenza,130
100267,2027-01-01 18:18:15.938575,Piacenza,152
100268,2026-02-01 18:18:15.938575,Piacenza,126
100268,2026-03-01 18:18:15.938575,Piacenza,113
100268,2026-04-01 18:18:15.938575,Piacenza,140
100268,2026-05-01 18:18:15.938575,Piacenza,146
100268,2026-06-01 18:18:15.938575,Piacenza,140
100268,2026-07-01 18:18:15.938575,Piacenza,119
100268,2026-08-01 18:18:15.938575,Piacenza,143
100268,2026-09-01 18:18:15.938575,Piacenza,130
100268,2026-10-01 18:18:15.938575,Piacenza,132
100268,2026-11-01 18:18:15.938575,Piacenza,131
100268,2026-12-01 18:18:15.938575,Piacenza,124
100268,2027-01-01 18:18:15.938575,Piacenza,136
100269,2026-02-01 18:18:15.938575,Piacenza,150
100269,2026-03-01 18:18:15.938575,Piacenza,151
100269,2026-04-01 18:18:15.938575,Piacenza,115
100269,2026-05-01 18:18:15.938575,Piacenza,117
100269,2026-06-01 18:18:15.938575,Piacenza,151
100269,2026-07-01 18:18:15.938575,Piacenza,140
100269,2026-08-01 18:18:15.938575,Piacenza,152
100269,2026-09-01 18:18:15.938575,Piacenza,125
100269,2026-10-01 18:18:15.938575,Piacenza,152
100269,2026-11-01 18:18:15.938575,Piacenza,153
100269,2026-12-01 18:18:15.938575,Piacenza,108
100269,2027-01-01 18:18:15.938575,Piacenza,147
100270,2026-02-01 18:18:15.938575,Piacenza,134
100270,2026-03-01 18:18:15.938575,Piacenza,136
100270,2026-04-01 18:18:15.938575,Piacenza,123
100270,2026-05-01 18:18:15.938575,Piacenza,140
100270,2026-06-01 18:18:15.938575,Piacenza,125
100270,2026-07-01 18:18:15.938575,Piacenza,150
100270,2026-08-01 18:18:15.938575,Piacenza,137
100270,2026-09-01 18:18:15.938575,Piacenza,143
100270,2026-10-01 18:18:15.938575,Piacenza,128
100270,2026-11-01 18:18:15.938575,Piacenza,121
100270,2026-12-01 18:18:15.938575,Piacenza,135
100270,2027-01-01 18:18:15.938575,Piacenza,130
100271,2026-02-01 18:18:15.938575,Piacenza,131
100271,2026-03-01 18:18:15.938575,Piacenza,124
100271,2026-04-01 18:18:15.938575,Piacenza,145
100271,2026-05-01 18:18:15.938575,Piacenza,110
100271,2026-06-01 18:18:15.938575,Piacenza,147
100271,2026-07-01 18:18:15.938575,Piacenza,134
100271,2026-08-01 18:18:15.938575,Piacenza,135
100271,2026-09-01 18:18:15.938575,Piacenza,122
100271,2026-10-01 18:18:15.938575,Piacenza,128
100271,2026-11-01 18:18:15.938575,Piacenza,146
100271,2026-12-01 18:18:15.938575,Piacenza,137
100271,2027-01-01 18:18:15.938575,Piacenza,130
100272,2026-02-01 18:18:15.938575,Piacenza,135
100272,2026-03-01 18:18:15.938575,Piacenza,130
100272,2026-04-01 18:18:15.938575,Piacenza,128
100272,2026-05-01 18:18:15.938575,Piacenza,132
100272,2026-06-01 18:18:15.938575,Piacenza,121
100272,2026-07-01 18:18:15.938575,Piacenza,116
100272,2026-08-01 18:18:15.938575,Piacenza,143
100272,2026-09-01 18:18:15.938575,Piacenza,136
100272,2026-10-01 18:18:15.938575,Piacenza,122
100272,2026-11-01 18:18:15.938575,Piacenza,136
100272,2026-12-01 18:18:15.938575,Piacenza,146
100272,2027-01-01 18:18:15.938575,Piacenza,121
100273,2026-02-01 18:18:15.938575,Piacenza,107
100273,2026-03-01 18:18:15.938575,Piacenza,146
100273,2026-04-01 18:18:15.938575,Piacenza,128
100273,2026-05-01 18:18:15.938575,Piacenza,121
100273,2026-06-01 18:18:15.938575,Piacenza,131
100273,2026-07-01 18:18:15.938575,Piacenza,151
100273,2026-08-01 18:18:15.938575,Piacenza,130
100273,2026-09-01 18:18:15.938575,Piacenza,137
100273,2026-10-01 18:18:15.938575,Piacenza,132
100273,2026-11-01 18:18:15.938575,Piacenza,135
100273,2026-12-01 18:18:15.938575,Piacenza,147
100273,2027-01-01 18:18:15.938575,Piacenza,138
100274,2026-02-01 18:18:15.938575,Piacenza,149
100274,2026-03-01 18:18:15.938575,Piacenza,149
100274,2026-04-01 18:18:15.938575,Piacenza,128
100274,2026-05-01 18:18:15.938575,Piacenza,112
100274,2026-06-01 18:18:15.938575,Piacenza,131
100274,2026-07-01 18:18:15.938575,Piacenza,147
100274,2026-08-01 18:18:15.938575,Piacenza,126
100274,2026-09-01 18:18:15.938575,Piacenza,127
100274,2026-10-01 18:18:15.938575,Piacenza,131
100274,2026-11-01 18:18:15.938575,Piacenza,122
100274,2026-12-01 18:18:15.938575,Piacenza,157
100274,2027-01-01 18:18:15.938575,Piacenza,137
100275,2026-02-01 18:18:15.938575,Piacenza,145
100275,2026-03-01 18:18:15.938575,Piacenza,150
100275,2026-04-01 18:18:15.938575,Piacenza,136
100275,2026-05-01 18:18:15.938575,Piacenza,116
100275,2026-06-01 18:18:15.938575,Piacenza,108
100275,2026-07-01 18:18:15.938575,Piacenza,135
100275,2026-08-01 18:18:15.938575,Piacenza,130
100275,2026-09-01 18:18:15.938575,Piacenza,131
100275,2026-10-01 18:18:15.938575,Piacenza,131
100275,2026-11-01 18:18:15.938575,Piacenza,123
100275,2026-12-01 18:18:15.938575,Piacenza,152
100275,2027-01-01 18:18:15.938575,Piacenza,123
100276,2026-02-01 18:18:15.938575,Piacenza,133
100276,2026-03-01 18:18:15.938575,Piacenza,123
100276,2026-04-01 18:18:15.938575,Piacenza,120
100276,2026-05-01 18:18:15.938575,Piacenza,146
100276,2026-06-01 18:18:15.938575,Piacenza,114
100276,2026-07-01 18:18:15.938575,Piacenza,127
100276,2026-08-01 18:18:15.938575,Piacenza,124
100276,2026-09-01 18:18:15.938575,Piacenza,135
100276,2026-10-01 18:18:15.938575,Piacenza,149
100276,2026-11-01 18:18:15.938575,Piacenza,117
100276,2026-12-01 18:18:15.938575,Piacenza,118
100276,2027-01-01 18:18:15.938575,Piacenza,110
100277,2026-02-01 18:18:15.938575,Piacenza,129
100277,2026-03-01 18:18:15.938575,Piacenza,123
100277,2026-04-01 18:18:15.938575,Piacenza,140
100277,2026-05-01 18:18:15.938575,Piacenza,130
100277,2026-06-01 18:18:15.938575,Piacenza,119
100277,2026-07-01 18:18:15.938575,Piacenza,128
100277,2026-08-01 18:18:15.938575,Piacenza,137
100277,2026-09-01 18:18:15.938575,Piacenza,100
100277,2026-10-01 18:18:15.938575,Piacenza,138
100277,2026-11-01 18:18:15.938575,Piacenza,134
100277,2026-12-01 18:18:15.938575,Piacenza,135
100277,2027-01-01 18:18:15.938575,Piacenza,114
100278,2026-02-01 18:18:15.938575,Piacenza,120
100278,2026-03-01 18:18:15.938575,Piacenza,129
100278,2026-04-01 18:18:15.938575,Piacenza,135
100278,2026-05-01 18:18:15.938575,Piacenza,121
100278,2026-06-01 18:18:15.938575,Piacenza,135
100278,2026-07-01 18:18:15.938575,Piacenza,146
100278,2026-08-01 18:18:15.938575,Piacenza,132
100278,2026-09-01 18:18:15.938575,Piacenza,142
100278,2026-10-01 18:18:15.938575,Piacenza,125
100278,2026-11-01 18:18:15.938575,Piacenza,134
100278,2026-12-01 18:18:15.938575,Piacenza,121
100278,2027-01-01 18:18:15.938575,Piacenza,146
100279,2026-02-01 18:18:15.938575,Piacenza,131
100279,2026-03-01 18:18:15.938575,Piacenza,122
100279,2026-04-01 18:18:15.938575,Piacenza,155
100279,2026-05-01 18:18:15.938575,Piacenza,118
100279,2026-06-01 18:18:15.938575,Piacenza,140
100279,2026-07-01 18:18:15.938575,Piacenza,122
100279,2026-08-01 18:18:15.938575,Piacenza,137
100279,2026-09-01 18:18:15.938575,Piacenza,109
100279,2026-10-01 18:18:15.938575,Piacenza,133
100279,2026-11-01 18:18:15.938575,Piacenza,127
100279,2026-12-01 18:18:15.938575,Piacenza,137
100279,2027-01-01 18:18:15.938575,Piacenza,137
100280,2026-02-01 18:18:15.938575,Piacenza,136
100280,2026-03-01 18:18:15.938575,Piacenza,123
100280,2026-04-01 18:18:15.938575,Piacenza,146
100280,2026-05-01 18:18:15.938575,Piacenza,120
100280,2026-06-01 18:18:15.938575,Piacenza,119
100280,2026-07-01 18:18:15.938575,Piacenza,118
100280,2026-08-01 18:18:15.938575,Piacenza,147
100280,2026-09-01 18:18:15.938575,Piacenza,125
100280,2026-10-01 18:18:15.938575,Piacenza,122
100280,2026-11-01 18:18:15.938575,Piacenza,134
100280,2026-12-01 18:18:15.938575,Piacenza,148
100280,2027-01-01 18:18:15.938575,Piacenza,119
100281,2026-02-01 18:18:15.938575,Piacenza,145
100281,2026-03-01 18:18:15.938575,Piacenza,132
100281,2026-04-01 18:18:15.938575,Piacenza,135
100281,2026-05-01 18:18:15.938575,Piacenza,121
100281,2026-06-01 18:18:15.938575,Piacenza,126
100281,2026-07-01 18:18:15.938575,Piacenza,115
100281,2026-08-01 18:18:15.938575,Piacenza,108
