material_code,date,shop,leadtime_days
100304,2024-11-01 18:18:15.938575,Piacenza,10.3
100304,2024-12-01 18:18:15.938575,Piacenza,14.2
100304,2025-01-01 18:18:15.938575,Piacenza,12.8
100304,2025-02-01 18:18:15.938575,Piacenza,11.3
100304,2025-03-01 18:18:15.938575,Piacenza,12.8
100304,2025-04-01 18:18:15.938575,Piacenza,7.0
100304,2025-05-01 18:18:15.938575,Piacenza,11.7
100304,2025-06-01 18:18:15.938575,Piacenza,10.7
100304,2025-07-01 18:18:15.938575,Piacenza,13.2
100304,2025-08-01 18:18:15.938575,Piacenza,7.2
100304,2025-09-01 18:18:15.938575,Piacenza,14.6
100304,2025-10-01 18:18:15.938575,Piacenza,16.7
100304,2025-11-01 18:18:15.938575,Piacenza,13.6
100304,2025-12-01 18:18:15.938575,Piacenza,15.5
100304,2026-01-01 18:18:15.938575,Piacenza,12.5
100305,2024-02-01 18:18:15.938575,Piacenza,9.3
100305,2024-03-01 18:18:15.938575,Piacenza,14.0
100305,2024-04-01 18:18:15.938575,Piacenza,16.0
100305,2024-05-01 18:18:15.938575,Piacenza,10.0
100305,2024-06-01 18:18:15.938575,Piacenza,12.6
100305,2024-07-01 18:18:15.938575,Piacenza,13.3
100305,2024-08-01 18:18:15.938575,Piacenza,22.6
100305,2024-09-01 18:18:15.938575,Piacenza,14.7
100305,2024-10-01 18:18:15.938575,Piacenza,8.3
100305,2024-11-01 18:18:15.938575,Piacenza,7.5
100305,2024-12-01 18:18:15.938575,Piacenza,16.2
100305,2025-01-01 18:18:15.938575,Piacenza,21.5
100305,2025-02-01 18:18:15.938575,Piacenza,13.2
100305,2025-03-01 18:18:15.938575,Piacenza,13.0
100305,2025-04-01 18:18:15.938575,Piacenza,15.3
100305,2025-05-01 18:18:15.938575,Piacenza,11.6
100305,2025-06-01 18:18:15.938575,Piacenza,6.4
100305,2025-07-01 18:18:15.938575,Piacenza,17.1
100305,2025-08-01 18:18:15.938575,Piacenza,12.2
100305,2025-09-01 18:18:15.938575,Piacenza,17.2
100305,2025-10-01 18:18:15.938575,Piacenza,11.7
100305,2025-11-01 18:18:15.938575,Piacenza,14.4
100305,2025-12-01 18:18:15.938575,Piacenza,16.6
100305,2026-01-01 18:18:15.938575,Piacenza,17.2
100306,2024-02-01 18:18:15.938575,Piacenza,14.7
100306,2024-03-01 18:18:15.938575,Piacenza,14.5
100306,2024-04-01 18:18:15.938575,Piacenza,15.9
100306,2024-05-01 18:18:15.938575,Piacenza,15.4
100306,2024-06-01 18:18:15.938575,Piacenza,10.1
100306,2024-07-01 18:18:15.938575,Piacenza,10.2
100306,2024-08-01 18:18:15.938575,Piacenza,7.7
100306,2024-09-01 18:18:15.938575,Piacenza,16.3
100306,2024-10-01 18:18:15.938575,Piacenza,12.8
100306,2024-11-01 18:18:15.938575,Piacenza,16.5
100306,2024-12-01 18:18:15.938575,Piacenza,15.2
100306,2025-01-01 18:18:15.938575,Piacenza,11.0
100306,2025-02-01 18:18:15.938575,Piacenza,13.6
100306,2025-03-01 18:18:15.938575,Piacenza,12.6
100306,2025-04-01 18:18:15.938575,Piacenza,12.2
100306,2025-05-01 18:18:15.938575,Piacenza,16.7
100306,2025-06-01 18:18:15.938575,Piacenza,21.5
100306,2025-07-01 18:18:15.938575,Piacenza,17.3
100306,2025-08-01 18:18:15.938575,Piacenza,13.9
100306,2025-09-01 18:18:15.938575,Piacenza,17.8
100306,2025-10-01 18:18:15.938575,Piacenza,19.1
100306,2025-11-01 18:18:15.938575,Piacenza,9.8
100306,2025-12-01 18:18:15.938575,Piacenza,17.7
100306,2026-01-01 18:18:15.938575,Piacenza,16.3
100307,2024-02-01 18:18:15.938575,Piacenza,17.6
100307,2024-03-01 18:18:15.938575,Piacenza,16.4
100307,2024-04-01 18:18:15.938575,Piacenza,13.3
100307,2024-05-01 18:18:15.938575,Piacenza,20.1
100307,2024-06-01 18:18:15.938575,Piacenza,15.0
100307,2024-07-01 18:18:15.938575,Piacenza,12.7
100307,2024-08-01 18:18:15.938575,Piacenza,15.5
100307,2024-09-01 18:18:15.938575,Piacenza,16.9
100307,2024-10-01 18:18:15.938575,Piacenza,14.3
100307,2024-11-01 18:18:15.938575,Piacenza,15.2
100307,2024-12-01 18:18:15.938575,Piacenza,14.3
100307,2025-01-01 18:18:15.938575,Piacenza,12.0
100307,2025-02-01 18:18:15.938575,Piacenza,11.5
100307,2025-03-01 18:18:15.938575,Piacenza,9.8
100307,2025-04-01 18:18:15.938575,Piacenza,18.6
100307,2025-05-01 18:18:15.938575,Piacenza,13.3
100307,2025-06-01 18:18:15.938575,Piacenza,5.0
100307,2025-07-01 18:18:15.938575,Piacenza,15.2
100307,2025-08-01 18:18:15.938575,Piacenza,15.1
100307,2025-09-01 18:18:15.938575,Piacenza,8.4
100307,2025-10-01 18:18:15.938575,Piacenza,11.5
100307,2025-11-01 18:18:15.938575,Piacenza,11.4
100307,2025-12-01 18:18:15.938575,Piacenza,11.8
100307,2026-01-01 18:18:15.938575,Piacenza,17.6
100308,2024-02-01 18:18:15.938575,Piacenza,13.6
100308,2024-03-01 18:18:15.938575,Piacenza,12.7
100308,2024-04-01 18:18:15.938575,Piacenza,17.4
100308,2024-05-01 18:18:15.938575,Piacenza,15.5
100308,2024-06-01 18:18:15.938575,Piacenza,8.8
100308,2024-07-01 18:18:15.938575,Piacenza,12.2
100308,2024-08-01 18:18:15.938575,Piacenza,15.0
100308,2024-09-01 18:18:15.938575,Piacenza,11.2
100308,2024-10-01 18:18:15.938575,Piacenza,20.1
100308,2024-11-01 18:18:15.938575,Piacenza,14.3
100308,2024-12-01 18:18:15.938575,Piacenza,11.7
100308,2025-01-01 18:18:15.938575,Piacenza,10.6
100308,2025-02-01 18:18:15.938575,Piacenza,16.8
100308,2025-03-01 18:18:15.938575,Piacenza,12.1
100308,2025-04-01 18:18:15.938575,Piacenza,15.1
100308,2025-05-01 18:18:15.938575,Piacenza,10.5
100308,2025-06-01 18:18:15.938575,Piacenza,14.2
100308,2025-07-01 18:18:15.938575,Piacenza,12.1
100308,2025-08-01 18:18:15.938575,Piacenza,13.1
100308,2025-09-01 18:18:15.938575,Piacenza,11.6
100308,2025-10-01 18:18:15.938575,Piacenza,17.1
100308,2025-11-01 18:18:15.938575,Piacenza,12.5
100308,2025-12-01 18:18:15.938575,Piacenza,13.6
100308,2026-01-01 18:18:15.938575,Piacenza,13.7
100309,2024-02-01 18:18:15.938575,Piacenza,18.8
100309,2024-03-01 18:18:15.938575,Piacenza,16.7
100309,2024-04-01 18:18:15.938575,Piacenza,16.4
100309,2024-05-01 18:18:15.938575,Piacenza,9.3
100309,2024-06-01 18:18:15.938575,Piacenza,12.0
100309,2024-07-01 18:18:15.938575,Piacenza,17.6
100309,2024-08-01 18:18:15.938575,Piacenza,10.5
100309,2024-09-01 18:18:15.938575,Piacenza,14.3
100309,2024-10-01 18:18:15.938575,Piacenza,10.8
100309,2024-11-01 18:18:15.938575,Piacenza,11.1
100309,2024-12-01 18:18:15.938575,Piacenza,19.0
100309,2025-01-01 18:18:15.938575,Piacenza,16.2
100309,2025-02-01 18:18:15.938575,Piacenza,16.9
100309,2025-03-01 18:18:15.938575,Piacenza,16.4
100309,2025-04-01 18:18:15.938575,Piacenza,13.6
100309,2025-05-01 18:18:15.938575,Piacenza,11.9
100309,2025-06-01 18:18:15.938575,Piacenza,12.8
100309,2025-07-01 18:18:15.938575,Piacenza,13.4
100309,2025-08-01 18:18:15.938575,Piacenza,19.3
100309,2025-09-01 18:18:15.938575,Piacenza,10.0
100309,2025-10-01 18:18:15.938575,Piacenza,12.3
100309,2025-11-01 18:18:15.938575,Piacenza,11.3
100309,2025-12-01 18:18:15.938575,Piacenza,17.2
100309,2026-01-01 18:18:15.938575,Piacenza,19.6
100310,2024-02-01 18:18:15.938575,Piacenza,14.9
100310,2024-03-01 18:18:15.938575,Piacenza,15.2
100310,2024-04-01 18:18:15.938575,Piacenza,14.3
100310,2024-05-01 18:18:15.938575,Piacenza,15.3
100310,2024-06-01 18:18:15.938575,Piacenza,16.3
100310,2024-07-01 18:18:15.938575,Piacenza,15.3
100310,2024-08-01 18:18:15.938575,Piacenza,15.5
100310,2024-09-01 18:18:15.938575,Piacenza,16.3
100310,2024-10-01 18:18:15.938575,Piacenza,8.7
100310,2024-11-01 18:18:15.938575,Piacenza,14.0
100310,2024-12-01 18:18:15.938575,Piacenza,14.9
100310,2025-01-01 18:18:15.938575,Piacenza,15.2
100310,2025-02-01 18:18:15.938575,Piacenza,13.5
100310,2025-03-01 18:18:15.938575,Piacenza,14.5
100310,2025-04-01 18:18:15.938575,Piacenza,11.8
100310,2025-05-01 18:18:15.938575,Piacenza,8.7
100310,2025-06-01 18:18:15.938575,Piacenza,16.9
100310,2025-07-01 18:18:15.938575,Piacenza,10.6
100310,2025-08-01 18:18:15.938575,Piacenza,13.5
100310,2025-09-01 18:18:15.938575,Piacenza,11.8
100310,2025-10-01 18:18:15.938575,Piacenza,18.8
100310,2025-11-01 18:18:15.938575,Piacenza,13.8
100310,2025-12-01 18:18:15.938575,Piacenza,13.1
100310,2026-01-01 18:18:15.938575,Piacenza,16.2
100311,2024-02-01 18:18:15.938575,Piacenza,20.5
100311,2024-03-01 18:18:15.938575,Piacenza,15.2
100311,2024-04-01 18:18:15.938575,Piacenza,12.9
100311,2024-05-01 18:18:15.938575,Piacenza,16.1
100311,2024-06-01 18:18:15.938575,Piacenza,9.3
100311,2024-07-01 18:18:15.938575,Piacenza,14.1
100311,2024-08-01 18:18:15.938575,Piacenza,20.0
100311,2024-09-01 18:18:15.938575,Piacenza,14.5
100311,2024-10-01 18:18:15.938575,Piacenza,14.3
100311,2024-11-01 18:18:15.938575,Piacenza,14.1
100311,2024-12-01 18:18:15.938575,Piacenza,12.8
100311,2025-01-01 18:18:15.938575,Piacenza,14.9
100311,2025-02-01 18:18:15.938575,Piacenza,16.3
100311,2025-03-01 18:18:15.938575,Piacenza,13.0
100311,2025-04-01 18:18:15.938575,Piacenza,6.5
100311,2025-05-01 18:18:15.938575,Piacenza,15.4
100311,2025-06-01 18:18:15.938575,Piacenza,20.4
100311,2025-07-01 18:18:15.938575,Piacenza,12.9
100311,2025-08-01 18:18:15.938575,Piacenza,9.6
100311,2025-09-01 18:18:15.938575,Piacenza,16.0
100311,2025-10-01 18:18:15.938575,Piacenza,19.2
100311,2025-11-01 18:18:15.938575,Piacenza,15.6
100311,2025-12-01 18:18:15.938575,Piacenza,19.2
100311,2026-01-01 18:18:15.938575,Piacenza,16.4
100312,2024-02-01 18:18:15.938575,Piacenza,16.1
100312,2024-03-01 18:18:15.938575,Piacenza,12.4
100312,2024-04-01 18:18:15.938575,Piacenza,14.9
100312,2024-05-01 18:18:15.938575,Piacenza,13.9
100312,2024-06-01 18:18:15.938575,Piacenza,13.8
100312,2024-07-01 18:18:15.938575,Piacenza,13.2
100312,2024-08-01 18:18:15.938575,Piacenza,14.7
100312,2024-09-01 18:18:15.938575,Piacenza,10.1
100312,2024-10-01 18:18:15.938575,Piacenza,16.4
100312,2024-11-01 18:18:15.938575,Piacenza,11.4
100312,2024-12-01 18:18:15.938575,Piacenza,13.2
100312,2025-01-01 18:18:15.938575,Piacenza,15.0
100312,2025-02-01 18:18:15.938575,Piacenza,11.2
100312,2025-03-01 18:18:15.938575,Piacenza,8.1
100312,2025-04-01 18:18:15.938575,Piacenza,12.9
100312,2025-05-01 18:18:15.938575,Piacenza,9.7
100312,2025-06-01 18:18:15.938575,Piacenza,16.1
100312,2025-07-01 18:18:15.938575,Piacenza,10.5
100312,2025-08-01 18:18:15.938575,Piacenza,18.5
100312,2025-09-01 18:18:15.938575,Piacenza,14.0
100312,2025-10-01 18:18:15.938575,Piacenza,14.2
100312,2025-11-01 18:18:15.938575,Piacenza,8.1
100312,2025-12-01 18:18:15.938575,Piacenza,14.4
100312,2026-01-01 18:18:15.938575,Piacenza,13.8
100313,2024-02-01 18:18:15.938575,Piacenza,10.1
100313,2024-03-01 18:18:15.938575,Piacenza,14.3
100313,2024-04-01 18:18:15.938575,Piacenza,12.8
100313,2024-05-01 18:18:15.938575,Piacenza,13.3
100313,2024-06-01 18:18:15.938575,Piacenza,14.1
100313,2024-07-01 18:18:15.938575,Piacenza,12.6
100313,2024-08-01 18:18:15.938575,Piacenza,14.7
100313,2024-09-01 18:18:15.938575,Piacenza,13.7
100313,2024-10-01 18:18:15.938575,Piacenza,15.4
100313,2024-11-01 18:18:15.938575,Piacenza,12.4
100313,2024-12-01 18:18:15.938575,Piacenza,10.8
100313,2025-01-01 18:18:15.938575,Piacenza,11.9
100313,2025-02-01 18:18:15.938575,Piacenza,18.3
100313,2025-03-01 18:18:15.938575,Piacenza,16.9
100313,2025-04-01 18:18:15.938575,Piacenza,17.6
100313,2025-05-01 18:18:15.938575,Piacenza,17.8
100313,2025-06-01 18:18:15.938575,Piacenza,12.6
100313,2025-07-01 18:18:15.938575,Piacenza,14.9
100313,2025-08-01 18:18:15.938575,Piacenza,14.2
100313,2025-09-01 18:18:15.938575,Piacenza,16.0
100313,2025-10-01 18:18:15.938575,Piacenza,13.1
100313,2025-11-01 18:18:15.938575,Piacenza,14.3
100313,2025-12-01 18:18:15.938575,Piacenza,14.2
100313,2026-01-01 18:18:15.938575,Piacenza,15.6
100314,2024-02-01 18:18:15.938575,Piacenza,16.0
100314,2024-03-01 18:18:15.938575,Piacenza,14.3
100314,2024-04-01 18:18:15.938575,Piacenza,14.4
100314,2024-05-01 18:18:15.938575,Piacenza,14.7
100314,2024-06-01 18:18:15.938575,Piacenza,18.9
100314,2024-07-01 18:18:15.938575,Piacenza,8.8
100314,2024-08-01 18:18:15.938575,Piacenza,11.1
100314,2024-09-01 18:18:15.938575,Piacenza,16.0
100314,2024-10-01 18:18:15.938575,Piacenza,14.8
100314,2024-11-01 18:18:15.938575,Piacenza,14.8
100314,2024-12-01 18:18:15.938575,Piacenza,16.0
100314,2025-01-01 18:18:15.938575,Piacenza,14.6
100314,2025-02-01 18:18:15.938575,Piacenza,12.3
100314,2025-03-01 18:18:15.938575,Piacenza,15.9
100314,2025-04-01 18:18:15.938575,Piacenza,14.1
100314,2025-05-01 18:18:15.938575,Piacenza,12.7
100314,2025-06-01 18:18:15.938575,Piacenza,16.1
100314,2025-07-01 18:18:15.938575,Piacenza,16.0
100314,2025-08-01 18:18:15.938575,Piacenza,14.6
100314,2025-09-01 18:18:15.938575,Piacenza,19.2
100314,2025-10-01 18:18:15.938575,Piacenza,18.0
100314,2025-11-01 18:18:15.938575,Piacenza,17.0
100314,2025-12-01 18:18:15.938575,Piacenza,21.7
100314,2026-01-01 18:18:15.938575,Piacenza,13.6
100315,2024-02-01 18:18:15.938575,Piacenza,12.6
100315,2024-03-01 18:18:15.938575,Piacenza,16.6
100315,2024-04-01 18:18:15.938575,Piacenza,13.2
100315,2024-05-01 18:18:15.938575,Piacenza,14.0
100315,2024-06-01 18:18:15.938575,Piacenza,11.0
100315,2024-07-01 18:18:15.938575,Piacenza,15.8
100315,2024-08-01 18:18:15.938575,Piacenza,9.6
100315,2024-09-01 18:18:15.938575,Piacenza,13.7
100315,2024-10-01 18:18:15.938575,Piacenza,14.0
100315,2024-11-01 18:18:15.938575,Piacenza,12.7
100315,2024-12-01 18:18:15.938575,Piacenza,8.7
100315,2025-01-01 18:18:15.938575,Piacenza,8.7
100315,2025-02-01 18:18:15.938575,Piacenza,11.8
100315,2025-03-01 18:18:15.938575,Piacenza,15.6
100315,2025-04-01 18:18:15.938575,Piacenza,14.9
100315,2025-05-01 18:18:15.938575,Piacenza,14.0
100315,2025-06-01 18:18:15.938575,Piacenza,11.3
100315,2025-07-01 18:18:15.938575,Piacenza,15.0
100315,2025-08-01 18:18:15.938575,Piacenza,8.6
100315,2025-09-01 18:18:15.938575,Piacenza,6.8
100315,2025-10-01 18:18:15.938575,Piacenza,13.3
100315,2025-11-01 18:18:15.938575,Piacenza,12.4
100315,2025-12-01 18:18:15.938575,Piacenza,17.0
100315,2026-01-01 18:18:15.938575,Piacenza,14.5
100316,2024-02-01 18:18:15.938575,Piacenza,19.0
100316,2024-03-01 18:18:15.938575,Piacenza,12.4
100316,2024-04-01 18:18:15.938575,Piacenza,15.5
100316,2024-05-01 18:18:15.938575,Piacenza,13.2
100316,2024-06-01 18:18:15.938575,Piacenza,18.1
100316,2024-07-01 18:18:15.938575,Piacenza,13.4
100316,2024-08-01 18:18:15.938575,Piacenza,16.6
100316,2024-09-01 18:18:15.938575,Piacenza,10.8
100316,2024-10-01 18:18:15.938575,Piacenza,12.8
100316,2024-11-01 18:18:15.938575,Piacenza,13.7
100316,2024-12-01 18:18:15.938575,Piacenza,17.8
100316,2025-01-01 18:18:15.938575,Piacenza,7.4
100316,2025-02-01 18:18:15.938575,Piacenza,13.0
100316,2025-03-01 18:18:15.938575,Piacenza,12.9
100316,2025-04-01 18:18:15.938575,Piacenza,7.8
100316,2025-05-01 18:18:15.938575,Piacenza,12.6
100316,2025-06-01 18:18:15.938575,Piacenza,9.4
100316,2025-07-01 18:18:15.938575,Piacenza,7.0
100316,2025-08-01 18:18:15.938575,Piacenza,13.2
100316,2025-09-01 18:18:15.938575,Piacenza,13.1
100316,2025-10-01 18:18:15.938575,Piacenza,13.3
100316,2025-11-01 18:18:15.938575,Piacenza,14.8
100316,2025-12-01 18:18:15.938575,Piacenza,11.4
100316,2026-01-01 18:18:15.938575,Piacenza,19.4
100317,2024-02-01 18:18:15.938575,Piacenza,13.9
100317,2024-03-01 18:18:15.938575,Piacenza,17.9
100317,2024-04-01 18:18:15.938575,Piacenza,9.0
100317,2024-05-01 18:18:15.938575,Piacenza,11.5
100317,2024-06-01 18:18:15.938575,Piacenza,16.1
100317,2024-07-01 18:18:15.938575,Piacenza,13.3
100317,2024-08-01 18:18:15.938575,Piacenza,10.8
100317,2024-09-01 18:18:15.938575,Piacenza,8.5
100317,2024-10-01 18:18:15.938575,Piacenza,16.2
100317,2024-11-01 18:18:15.938575,Piacenza,16.0
100317,2024-12-01 18:18:15.938575,Piacenza,14.7
100317,2025-01-01 18:18:15.938575,Piacenza,12.5
100317,2025-02-01 18:18:15.938575,Piacenza,10.7
100317,2025-03-01 18:18:15.938575,Piacenza,13.8
100317,2025-04-01 18:18:15.938575,Piacenza,10.1
100317,2025-05-01 18:18:15.938575,Piacenza,11.7
100317,2025-06-01 18:18:15.938575,Piacenza,17.8
100317,2025-07-01 18:18:15.938575,Piacenza,8.4
100317,2025-08-01 18:18:15.938575,Piacenza,16.0
100317,2025-09-01 18:18:15.938575,Piacenza,18.5
100317,2025-10-01 18:18:15.938575,Piacenza,16.4
100317,2025-11-01 18:18:15.938575,Piacenza,15.2
100317,2025-12-01 18:18:15.938575,Piacenza,12.6
100317,2026-01-01 18:18:15.938575,Piacenza,12.1
100318,2024-02-01 18:18:15.938575,Piacenza,7.3
100318,2024-03-01 18:18:15.938575,Piacenza,14.1
100318,2024-04-01 18:18:15.938575,Piacenza,12.8
100318,2024-05-01 18:18:15.938575,Piacenza,11.9
100318,2024-06-01 18:18:15.938575,Piacenza,13.9
100318,2024-07-01 18:18:15.938575,Piacenza,14.2
100318,2024-08-01 18:18:15.938575,Piacenza,12.1
100318,2024-09-01 18:18:15.938575,Piacenza,18.8
100318,2024-10-01 18:18:15.938575,Piacenza,16.2
100318,2024-11-01 18:18:15.938575,Piacenza,16.7
100318,2024-12-01 18:18:15.938575,Piacenza,13.7
100318,2025-01-01 18:18:15.938575,Piacenza,15.5
100318,2025-02-01 18:18:15.938575,Piacenza,11.3
100318,2025-03-01 18:18:15.938575,Piacenza,16.0
100318,2025-04-01 18:18:15.938575,Piacenza,13.4
100318,2025-05-01 18:18:15.938575,Piacenza,10.9
100318,2025-06-01 18:18:15.938575,Piacenza,13.9
100318,2025-07-01 18:18:15.938575,Piacenza,13.1
100318,2025-08-01 18:18:15.938575,Piacenza,21.0
100318,2025-09-01 18:18:15.938575,Piacenza,15.3
100318,2025-10-01 18:18:15.938575,Piacenza,18.7
100318,2025-11-01 18:18:15.938575,Piacenza,17.4
100318,2025-12-01 18:18:15.938575,Piacenza,14.1
100318,2026-01-01 18:18:15.938575,Piacenza,12.7
100319,2024-02-01 18:18:15.938575,Piacenza,8.8
100319,2024-03-01 18:18:15.938575,Piacenza,11.4
100319,2024-04-01 18:18:15.938575,Piacenza,16.0
100319,2024-05-01 18:18:15.938575,Piacenza,13.1
100319,2024-06-01 18:18:15.938575,Piacenza,15.1
100319,2024-07-01 18:18:15.938575,Piacenza,7.9
100319,2024-08-01 18:18:15.938575,Piacenza,15.4
100319,2024-09-01 18:18:15.938575,Piacenza,17.3
100319,2024-10-01 18:18:15.938575,Piacenza,8.7
100319,2024-11-01 18:18:15.938575,Piacenza,15.1
100319,2024-12-01 18:18:15.938575,Piacenza,18.0
100319,2025-01-01 18:18:15.938575,Piacenza,19.0
100319,2025-02-01 18:18:15.938575,Piacenza,12.5
100319,2025-03-01 18:18:15.938575,Piacenza,16.3
100319,2025-04-01 18:18:15.938575,Piacenza,18.3
100319,2025-05-01 18:18:15.938575,Piacenza,15.2
100319,2025-06-01 18:18:15.938575,Piacenza,17.9
100319,2025-07-01 18:18:15.938575,Piacenza,13.9
100319,2025-08-01 18:18:15.938575,Piacenza,15.2
100319,2025-09-01 18:18:15.938575,Piacenza,12.1
100319,2025-10-01 18:18:15.938575,Piacenza,13.5
100319,2025-11-01 18:18:15.938575,Piacenza,15.3
100319,2025-12-01 18:18:15.938575,Piacenza,11.9
100319,2026-01-01 18:18:15.938575,Piacenza,13.3
100320,2024-02-01 18:18:15.938575,Piacenza,16.3
100320,2024-03-01 18:18:15.938575,Piacenza,20.2
100320,2024-04-01 18:18:15.938575,Piacenza,7.9
100320,2024-05-01 18:18:15.938575,Piacenza,19.9
100320,2024-06-01 18:18:15.938575,Piacenza,13.2
100320,2024-07-01 18:18:15.938575,Piacenza,16.9
100320,2024-08-01 18:18:15.938575,Piacenza,17.5
100320,2024-09-01 18:18:15.938575,Piacenza,18.7
100320,2024-10-01 18:18:15.938575,Piacenza,11.8
100320,2024-11-01 18:18:15.938575,Piacenza,13.3
100320,2024-12-01 18:18:15.938575,Piacenza,13.8
100320,2025-01-01 18:18:15.938575,Piacenza,12.9
100320,2025-02-01 18:18:15.938575,Piacenza,18.0
100320,2025-03-01 18:18:15.938575,Piacenza,13.8
100320,2025-04-01 18:18:15.938575,Piacenza,9.1
100320,2025-05-01 18:18:15.938575,Piacenza,12.1
100320,2025-06-01 18:18:15.938575,Piacenza,9.3
100320,2025-07-01 18:18:15.938575,Piacenza,13.3
100320,2025-08-01 18:18:15.938575,Piacenza,16.0
100320,2025-09-01 18:18:15.938575,Piacenza,12.0
100320,2025-10-01 18:18:15.938575,Piacenza,12.8
100320,2025-11-01 18:18:15.938575,Piacenza,13.2
100320,2025-12-01 18:18:15.938575,Piacenza,14.4
100320,2026-01-01 18:18:15.938575,Piacenza,15.5
100321,2024-02-01 18:18:15.938575,Piacenza,16.4
100321,2024-03-01 18:18:15.938575,Piacenza,20.8
100321,2024-04-01 18:18:15.938575,Piacenza,14.4
100321,2024-05-01 18:18:15.938575,Piacenza,16.2
100321,2024-06-01 18:18:15.938575,Piacenza,9.2
100321,2024-07-01 18:18:15.938575,Piacenza,12.9
100321,2024-08-01 18:18:15.938575,Piacenza,13.2
100321,2024-09-01 18:18:15.938575,Piacenza,10.9
100321,2024-10-01 18:18:15.938575,Piacenza,12.4
100321,2024-11-01 18:18:15.938575,Piacenza,13.7
100321,2024-12-01 18:18:15.938575,Piacenza,12.5
100321,2025-01-01 18:18:15.938575,Piacenza,21.8
100321,2025-02-01 18:18:15.938575,Piacenza,15.5
100321,2025-03-01 18:18:15.938575,Piacenza,20.0
100321,2025-04-01 18:18:15.938575,Piacenza,18.5
100321,2025-05-01 18:18:15.938575,Piacenza,12.1
100321,2025-06-01 18:18:15.938575,Piacenza,14.1
100321,2025-07-01 18:18:15.938575,Piacenza,12.7
100321,2025-08-01 18:18:15.938575,Piacenza,13.5
100321,2025-09-01 18:18:15.938575,Piacenza,11.1
100321,2025-10-01 18:18:15.938575,Piacenza,12.7
100321,2025-11-01 18:18:15.938575,Piacenza,15.1
100321,2025-12-01 18:18:15.938575,Piacenza,15.0
100321,2026-01-01 18:18:15.938575,Piacenza,14.8
100322,2024-02-01 18:18:15.938575,Piacenza,13.8
100322,2024-03-01 18:18:15.938575,Piacenza,16.6
100322,2024-04-01 18:18:15.938575,Piacenza,13.2
100322,2024-05-01 18:18:15.938575,Piacenza,18.2
100322,2024-06-01 18:18:15.938575,Piacenza,8.5
100322,2024-07-01 18:18:15.938575,Piacenza,16.0
100322,2024-08-01 18:18:15.938575,Piacenza,15.5
100322,2024-09-01 18:18:15.938575,Piacenza,12.0
100322,2024-10-01 18:18:15.938575,Piacenza,12.9
100322,2024-11-01 18:18:15.938575,Piacenza,15.4
100322,2024-12-01 18:18:15.938575,Piacenza,16.7
100322,2025-01-01 18:18:15.938575,Piacenza,8.8
100322,2025-02-01 18:18:15.938575,Piacenza,15.9
100322,2025-03-01 18:18:15.938575,Piacenza,12.6
100322,2025-04-01 18:18:15.938575,Piacenza,17.4
100322,2025-05-01 18:18:15.938575,Piacenza,8.5
100322,2025-06-01 18:18:15.938575,Piacenza,21.3
100322,2025-07-01 18:18:15.938575,Piacenza,11.3
100322,2025-08-01 18:18:15.938575,Piacenza,18.3
100322,2025-09-01 18:18:15.938575,Piacenza,13.8
100322,2025-10-01 18:18:15.938575,Piacenza,11.5
100322,2025-11-01 18:18:15.938575,Piacenza,14.8
100322,2025-12-01 18:18:15.938575,Piacenza,17.1
100322,2026-01-01 18:18:15.938575,Piacenza,9.3
100323,2024-02-01 18:18:15.938575,Piacenza,16.1
100323,2024-03-01 18:18:15.938575,Piacenza,14.0
100323,2024-04-01 18:18:15.938575,Piacenza,15.7
100323,2024-05-01 18:18:15.938575,Piacenza,14.0
100323,2024-06-01 18:18:15.938575,Piacenza,12.3
100323,2024-07-01 18:18:15.938575,Piacenza,10.7
100323,2024-08-01 18:18:15.938575,Piacenza,16.0
100323,2024-09-01 18:18:15.938575,Piacenza,16.0
100323,2024-10-01 18:18:15.938575,Piacenza,16.0
100323,2024-11-01 18:18:15.938575,Piacenza,15.3
100323,2024-12-01 18:18:15.938575,Piacenza,16.8
100323,2025-01-01 18:18:15.938575,Piacenza,18.2
100323,2025-02-01 18:18:15.938575,Piacenza,8.4
100323,2025-03-01 18:18:15.938575,Piacenza,7.0
100323,2025-04-01 18:18:15.938575,Piacenza,19.2
100323,2025-05-01 18:18:15.938575,Piacenza,10.0
100323,2025-06-01 18:18:15.938575,Piacenza,10.7
100323,2025-07-01 18:18:15.938575,Piacenza,13.1
100323,2025-08-01 18:18:15.938575,Piacenza,9.0
100323,2025-09-01 18:18:15.938575,Piacenza,12.9
100323,2025-10-01 18:18:15.938575,Piacenza,11.2
100323,2025-11-01 18:18:15.938575,Piacenza,13.3
100323,2025-12-01 18:18:15.938575,Piacenza,14.8
100323,2026-01-01 18:18:15.938575,Piacenza,13.0
100324,2024-02-01 18:18:15.938575,Piacenza,12.8
100324,2024-03-01 18:18:15.938575,Piacenza,14.8
100324,2024-04-01 18:18:15.938575,Piacenza,17.1
100324,2024-05-01 18:18:15.938575,Piacenza,18.8
100324,2024-06-01 18:18:15.938575,Piacenza,13.3
100324,2024-07-01 18:18:15.938575,Piacenza,19.5
100324,2024-08-01 18:18:15.938575,Piacenza,16.6
100324,2024-09-01 18:18:15.938575,Piacenza,10.3
100324,2024-10-01 18:18:15.938575,Piacenza,10.2
100324,2024-11-01 18:18:15.938575,Piacenza,12.3
100324,2024-12-01 18:18:15.938575,Piacenza,18.3
