material_code,date,shop,business_unit,sales_qty_capped,promo_flag,seasonality_factor,bu_correlation_factor,capacity_factor
100234,2024-11-01 18:18:15.938575,Piacenza,Fragrance,102,False,1.0,0.843785234860938,1.0
100234,2024-12-01 18:18:15.938575,Piacenza,Fragrance,114,False,0.9,1.0502482082377902,1.0
100234,2025-01-01 18:18:15.938575,Piacenza,Fragrance,80,False,0.8,0.8817107697308986,1.0
100234,2025-02-01 18:18:15.938575,Piacenza,Fragrance,86,False,0.8,0.939416446301479,1.0
100234,2025-03-01 18:18:15.938575,Piacenza,Fragrance,127,False,0.9,1.1750336709472853,1.0
100234,2025-04-01 18:18:15.938575,Piacenza,Fragrance,129,False,1.0,1.0636776039329112,1.0
100234,2025-05-01 18:18:15.938575,Piacenza,Fragrance,120,False,1.1,0.8835413051961574,1.0
100234,2025-06-01 18:18:15.938575,Piacenza,Fragrance,157,False,1.2,1.0825048413022766,1.0
100234,2025-07-01 18:18:15.938575,Piacenza,Fragrance,167,False,1.3,0.9282168444788996,0.9838646202282566
100234,2025-08-01 18:18:15.938575,Piacenza,Fragrance,148,False,1.3,1.0822549974575975,0.9224146766424106
100234,2025-09-01 18:18:15.938575,Piacenza,Fragrance,111,False,1.2,0.9587668023300944,0.8802472516724698
100234,2025-10-01 18:18:15.938575,Piacenza,Fragrance,98,False,1.1,0.9039972514815209,0.8267651435815466
100234,2025-11-01 18:18:15.938575,Piacenza,Fragrance,75,False,1.0,0.8946531460004635,0.7639938201388771
100234,2025-12-01 18:18:15.938575,Piacenza,Fragrance,90,False,0.9,1.028762806159556,0.7110240326123023
100234,2026-01-01 18:18:15.938575,Piacenza,Fragrance,92,False,0.8,1.0913021266313239,0.8325162340665643
100235,2024-10-01 18:18:15.938575,Piacenza,Fragrance,264,True,1.1,1.0372400442939436,1.0
100235,2024-11-01 18:18:15.938575,Piacenza,Fragrance,109,False,1.0,0.9567359330070414,1.0
100235,2024-12-01 18:18:15.938575,Piacenza,Fragrance,125,True,0.9,0.8202656231796778,1.0
100235,2025-01-01 18:18:15.938575,Piacenza,Fragrance,91,False,0.8,0.9360649202521204,1.0
100235,2025-02-01 18:18:15.938575,Piacenza,Fragrance,82,False,0.8,0.874796662175966,1.0
100235,2025-03-01 18:18:15.938575,Piacenza,Fragrance,140,False,0.9,1.1368569343255168,1.0
100235,2025-04-01 18:18:15.938575,Piacenza,Fragrance,129,False,1.0,0.9601516142538906,1.0
100235,2025-05-01 18:18:15.938575,Piacenza,Fragrance,151,False,1.1,1.0300380109859348,1.0
100235,2025-06-01 18:18:15.938575,Piacenza,Fragrance,129,False,1.2,0.9656343620590587,1.0
100235,2025-07-01 18:18:15.938575,Piacenza,Fragrance,153,False,1.3,1.0429685497157801,0.9838646202282566
100235,2025-08-01 18:18:15.938575,Piacenza,Fragrance,147,False,1.3,1.0718174022938365,0.9224146766424106
100235,2025-09-01 18:18:15.938575,Piacenza,Fragrance,141,False,1.2,1.2328454722936462,0.8802472516724698
100235,2025-10-01 18:18:15.938575,Piacenza,Fragrance,113,False,1.1,0.9544074513381673,0.8267651435815466
100235,2025-11-01 18:18:15.938575,Piacenza,Fragrance,112,False,1.0,1.1043105634709203,0.7639938201388771
100235,2025-12-01 18:18:15.938575,Piacenza,Fragrance,78,False,0.9,1.0277917045294644,0.7110240326123023
100235,2026-01-01 18:18:15.938575,Piacenza,Fragrance,102,True,0.8,0.9421876336895402,0.8325162340665643
100236,2024-07-01 18:18:15.938575,Piacenza,Skincare,84,False,0.9,0.9493255981267975,1.0
100236,2024-08-01 18:18:15.938575,Piacenza,Skincare,105,False,0.9,1.0470902429989524,1.0
100236,2024-09-01 18:18:15.938575,Piacenza,Skincare,94,False,1.0,0.9703397767046728,1.0
100236,2024-10-01 18:18:15.938575,Piacenza,Skincare,122,False,1.0,1.0104935373613397,1.0
100236,2024-11-01 18:18:15.938575,Piacenza,Skincare,110,False,1.1,1.0664645589396884,1.0
100236,2024-12-01 18:18:15.938575,Piacenza,Skincare,160,False,1.1,1.2495302369169334,1.0
100236,2025-01-01 18:18:15.938575,Piacenza,Skincare,123,False,1.1,1.003248443168589,1.0
100236,2025-02-01 18:18:15.938575,Piacenza,Skincare,122,False,1.1,0.887182656791499,1.0
100236,2025-03-01 18:18:15.938575,Piacenza,Skincare,125,False,1.1,1.039798930246426,1.0
100236,2025-04-01 18:18:15.938575,Piacenza,Skincare,100,False,1.0,0.9515970663090861,1.0
100236,2025-05-01 18:18:15.938575,Piacenza,Skincare,107,False,1.0,1.189360803442869,1.0
100236,2025-06-01 18:18:15.938575,Piacenza,Skincare,131,False,1.0,0.9502887042827577,1.0
100236,2025-07-01 18:18:15.938575,Piacenza,Skincare,120,False,0.9,1.00183970671396,0.9838646202282566
100236,2025-08-01 18:18:15.938575,Piacenza,Skincare,125,False,0.9,1.0622913909699192,0.9224146766424106
100236,2025-09-01 18:18:15.938575,Piacenza,Skincare,121,False,1.0,1.0491300742143992,0.8802472516724698
100236,2025-10-01 18:18:15.938575,Piacenza,Skincare,126,False,1.0,1.1390192510222403,0.8267651435815466
100236,2025-11-01 18:18:15.938575,Piacenza,Skincare,103,False,1.1,1.0667483609432251,0.7639938201388771
100236,2025-12-01 18:18:15.938575,Piacenza,Skincare,159,True,1.1,1.2342946742460101,0.7110240326123023
100236,2026-01-01 18:18:15.938575,Piacenza,Skincare,108,False,1.1,1.0449492499711428,0.8325162340665643
100237,2025-05-01 18:18:15.938575,Piacenza,Skincare,121,False,1.0,1.1299103564054431,1.0
100237,2025-06-01 18:18:15.938575,Piacenza,Skincare,106,False,1.0,0.9530749029040714,1.0
100237,2025-07-01 18:18:15.938575,Piacenza,Skincare,126,False,0.9,1.1974823592884234,0.9838646202282566
100237,2025-08-01 18:18:15.938575,Piacenza,Skincare,136,True,0.9,0.965230394740043,0.9224146766424106
100237,2025-09-01 18:18:15.938575,Piacenza,Skincare,120,False,1.0,1.1486033371332838,0.8802472516724698
100237,2025-10-01 18:18:15.938575,Piacenza,Skincare,113,False,1.0,1.0891918732914345,0.8267651435815466
100237,2025-11-01 18:18:15.938575,Piacenza,Skincare,105,False,1.1,1.0066669458570685,0.7639938201388771
100237,2025-12-01 18:18:15.938575,Piacenza,Skincare,109,False,1.1,1.1495671176402218,0.7110240326123023
100237,2026-01-01 18:18:15.938575,Piacenza,Skincare,102,False,1.1,0.9988011607219257,0.8325162340665643
100238,2024-04-01 18:18:15.938575,Piacenza,Haircare,144,False,1.0,1.1368385798415295,1.0
100238,2024-05-01 18:18:15.938575,Piacenza,Haircare,145,False,1.0,1.037804935912478,1.0
100238,2024-06-01 18:18:15.938575,Piacenza,Haircare,112,False,1.0,0.9622783536973013,1.0
100238,2024-07-01 18:18:15.938575,Piacenza,Haircare,194,True,1.0,1.0320268004930213,1.0
100238,2024-08-01 18:18:15.938575,Piacenza,Haircare,108,False,1.0,1.0034103629887237,1.0
100238,2024-09-01 18:18:15.938575,Piacenza,Haircare,117,False,1.0,0.9557483383847759,1.0
100238,2024-10-01 18:18:15.938575,Piacenza,Haircare,117,False,1.0,1.0232985820111034,1.0
100238,2024-11-01 18:18:15.938575,Piacenza,Haircare,207,True,1.0,1.0403686705174275,1.0
100238,2024-12-01 18:18:15.938575,Piacenza,Haircare,97,False,1.0,0.7545465093180651,1.0
100238,2025-01-01 18:18:15.938575,Piacenza,Haircare,99,False,1.0,1.050136358543556,1.0
100239,2025-09-01 18:18:15.938575,Piacenza,Fragrance,129,False,1.2,1.0741104796691745,0.8802472516724698
100239,2025-10-01 18:18:15.938575,Piacenza,Fragrance,149,False,1.1,1.1451645742396899,0.8267651435815466
100239,2025-11-01 18:18:15.938575,Piacenza,Fragrance,74,False,1.0,0.8763999377379109,0.7639938201388771
100239,2025-12-01 18:18:15.938575,Piacenza,Fragrance,80,False,0.9,0.8982496034112951,0.7110240326123023
100239,2026-01-01 18:18:15.938575,Piacenza,Fragrance,81,False,0.8,1.0209273164300843,0.8325162340665643
100240,2024-05-01 18:18:15.938575,Piacenza,Skincare,108,False,1.0,0.9287074051417419,1.0
100240,2024-06-01 18:18:15.938575,Piacenza,Skincare,98,False,1.0,0.8810241255195884,1.0
100240,2024-07-01 18:18:15.938575,Piacenza,Skincare,105,False,0.9,0.958659436462158,1.0
100240,2024-08-01 18:18:15.938575,Piacenza,Skincare,99,False,0.9,0.964017989629712,1.0
100240,2024-09-01 18:18:15.938575,Piacenza,Skincare,108,False,1.0,0.8984350375205447,1.0
100240,2024-10-01 18:18:15.938575,Piacenza,Skincare,93,False,1.0,0.8977679531819613,1.0
100240,2024-11-01 18:18:15.938575,Piacenza,Skincare,224,True,1.1,0.9878681213190502,1.0
100240,2024-12-01 18:18:15.938575,Piacenza,Skincare,125,False,1.1,0.8551372407510399,1.0
100240,2025-01-01 18:18:15.938575,Piacenza,Skincare,167,True,1.1,0.8535282120982508,1.0
100240,2025-02-01 18:18:15.938575,Piacenza,Skincare,133,False,1.1,1.0071508851645454,1.0
100240,2025-03-01 18:18:15.938575,Piacenza,Skincare,138,False,1.1,1.1505643173587978,1.0
100240,2025-04-01 18:18:15.938575,Piacenza,Skincare,114,False,1.0,1.0733041334878914,1.0
100240,2025-05-01 18:18:15.938575,Piacenza,Skincare,140,False,1.0,1.1222618640525481,1.0
100240,2025-06-01 18:18:15.938575,Piacenza,Skincare,105,False,1.0,0.8194939734864919,1.0
100240,2025-07-01 18:18:15.938575,Piacenza,Skincare,94,False,0.9,0.8591399235007237,0.9838646202282566
100240,2025-08-01 18:18:15.938575,Piacenza,Skincare,100,False,0.9,1.0010650183339722,0.9224146766424106
100240,2025-09-01 18:18:15.938575,Piacenza,Skincare,119,False,1.0,1.0836222035622884,0.8802472516724698
100240,2025-10-01 18:18:15.938575,Piacenza,Skincare,110,False,1.0,1.0638043872496696,0.8267651435815466
100240,2025-11-01 18:18:15.938575,Piacenza,Skincare,92,False,1.1,0.8655834864419458,0.7639938201388771
100240,2025-12-01 18:18:15.938575,Piacenza,Skincare,105,False,1.1,1.113570702497646,0.7110240326123023
100240,2026-01-01 18:18:15.938575,Piacenza,Skincare,107,False,1.1,0.9918651288088812,0.8325162340665643
100241,2025-08-01 18:18:15.938575,Piacenza,Haircare,143,False,1.0,1.077772773236252,0.9224146766424106
100241,2025-09-01 18:18:15.938575,Piacenza,Haircare,92,False,1.0,0.9394922442470178,0.8802472516724698
100241,2025-10-01 18:18:15.938575,Piacenza,Haircare,143,True,1.0,0.8456262312679872,0.8267651435815466
100241,2025-11-01 18:18:15.938575,Piacenza,Haircare,106,False,1.0,1.0845845154726528,0.7639938201388771
100241,2025-12-01 18:18:15.938575,Piacenza,Haircare,89,False,1.0,1.0469646885800326,0.7110240326123023
100241,2026-01-01 18:18:15.938575,Piacenza,Haircare,89,False,1.0,0.8754375650413689,0.8325162340665643
100242,2024-04-01 18:18:15.938575,Piacenza,Fragrance,102,False,1.0,0.9331827282808446,1.0
100242,2024-05-01 18:18:15.938575,Piacenza,Fragrance,143,False,1.1,1.0686087126114197,1.0
100242,2024-06-01 18:18:15.938575,Piacenza,Fragrance,184,True,1.2,1.0206035608106407,1.0
100242,2024-07-01 18:18:15.938575,Piacenza,Fragrance,163,False,1.3,1.0501692171310146,1.0
100242,2024-08-01 18:18:15.938575,Piacenza,Fragrance,136,False,1.3,0.9475646610792596,1.0
100242,2024-09-01 18:18:15.938575,Piacenza,Fragrance,150,False,1.2,1.142312691510158,1.0
100242,2024-10-01 18:18:15.938575,Piacenza,Fragrance,126,False,1.1,0.9888849549835618,1.0
100242,2024-11-01 18:18:15.938575,Piacenza,Fragrance,97,False,1.0,0.7632542286962478,1.0
100242,2024-12-01 18:18:15.938575,Piacenza,Fragrance,125,False,0.9,1.010693893988842,1.0
100242,2025-01-01 18:18:15.938575,Piacenza,Fragrance,91,False,0.8,1.0604942727169542,1.0
100242,2025-02-01 18:18:15.938575,Piacenza,Fragrance,93,False,0.8,1.0297076706501578,1.0
100242,2025-03-01 18:18:15.938575,Piacenza,Fragrance,107,False,0.9,0.9573363895446545,1.0
100242,2025-04-01 18:18:15.938575,Piacenza,Fragrance,83,False,1.0,0.8046281328438933,1.0
100242,2025-05-01 18:18:15.938575,Piacenza,Fragrance,132,False,1.1,0.9350027197986049,1.0
100242,2025-06-01 18:18:15.938575,Piacenza,Fragrance,114,False,1.2,0.9444448861615058,1.0
100242,2025-07-01 18:18:15.938575,Piacenza,Fragrance,198,True,1.3,0.9340808999305388,0.9838646202282566
100242,2025-08-01 18:18:15.938575,Piacenza,Fragrance,139,False,1.3,1.0611963654407595,0.9224146766424106
100242,2025-09-01 18:18:15.938575,Piacenza,Fragrance,116,False,1.2,0.9666576956599184,0.8802472516724698
100242,2025-10-01 18:18:15.938575,Piacenza,Fragrance,113,False,1.1,1.1381675105569093,0.8267651435815466
100242,2025-11-01 18:18:15.938575,Piacenza,Fragrance,97,False,1.0,0.9774440255305576,0.7639938201388771
100242,2025-12-01 18:18:15.938575,Piacenza,Fragrance,73,False,0.9,1.1215884188133596,0.7110240326123023
100242,2026-01-01 18:18:15.938575,Piacenza,Fragrance,87,False,0.8,1.0214464999433737,0.8325162340665643
100243,2025-08-01 18:18:15.938575,Piacenza,Bath,106,False,1.0,1.0263811895329902,0.9224146766424106
100243,2025-09-01 18:18:15.938575,Piacenza,Bath,114,False,1.1,0.9317135107834225,0.8802472516724698
100243,2025-10-01 18:18:15.938575,Piacenza,Bath,93,False,1.2,0.8649366241540992,0.8267651435815466
100243,2025-11-01 18:18:15.938575,Piacenza,Bath,131,False,1.4,0.9926673245789926,0.7639938201388771
100243,2025-12-01 18:18:15.938575,Piacenza,Bath,159,False,1.6,1.1686846685252164,0.7110240326123023
100243,2026-01-01 18:18:15.938575,Piacenza,Bath,114,True,0.9,0.9541302918591319,0.8325162340665643
100244,2025-09-01 18:18:15.938575,Piacenza,Haircare,99,False,1.0,0.9382629597632546,0.8802472516724698
100244,2025-10-01 18:18:15.938575,Piacenza,Haircare,97,False,1.0,0.9828080170442922,0.8267651435815466
100244,2025-11-01 18:18:15.938575,Piacenza,Haircare,112,False,1.0,1.1768187944042812,0.7639938201388771
100244,2025-12-01 18:18:15.938575,Piacenza,Haircare,86,False,1.0,1.0786936965727583,0.7110240326123023
100244,2026-01-01 18:18:15.938575,Piacenza,Haircare,117,False,1.0,1.1214262926207827,0.8325162340665643
100245,2024-08-01 18:18:15.938575,Piacenza,Skincare,81,False,0.9,0.8019660805247876,1.0
100245,2024-09-01 18:18:15.938575,Piacenza,Skincare,194,True,1.0,0.9175369450811102,1.0
100245,2024-10-01 18:18:15.938575,Piacenza,Skincare,111,False,1.0,0.9210065822718196,1.0
100245,2024-11-01 18:18:15.938575,Piacenza,Skincare,170,False,1.1,1.113608751973625,1.0
100245,2024-12-01 18:18:15.938575,Piacenza,Skincare,156,False,1.1,1.0659880027666662,1.0
100245,2025-01-01 18:18:15.938575,Piacenza,Skincare,161,False,1.1,1.1055890872609389,1.0
100245,2025-02-01 18:18:15.938575,Piacenza,Skincare,109,False,1.1,0.8124412000692373,1.0
100245,2025-03-01 18:18:15.938575,Piacenza,Skincare,260,True,1.1,1.1110338004162832,1.0
100245,2025-04-01 18:18:15.938575,Piacenza,Skincare,140,False,1.0,1.0659326389637378,1.0
100245,2025-05-01 18:18:15.938575,Piacenza,Skincare,127,False,1.0,0.9075906152965815,1.0
100245,2025-06-01 18:18:15.938575,Piacenza,Skincare,106,False,1.0,0.9803074773520819,1.0
100245,2025-07-01 18:18:15.938575,Piacenza,Skincare,90,False,0.9,0.9106413822287833,0.9838646202282566
100245,2025-08-01 18:18:15.938575,Piacenza,Skincare,101,False,0.9,0.9903391285390124,0.9224146766424106
100245,2025-09-01 18:18:15.938575,Piacenza,Skincare,84,False,1.0,1.0449355491961354,0.8802472516724698
100245,2025-10-01 18:18:15.938575,Piacenza,Skincare,125,False,1.0,1.1404219568150886,0.8267651435815466
100245,2025-11-01 18:18:15.938575,Piacenza,Skincare,88,False,1.1,0.9060580646631037,0.7639938201388771
100245,2025-12-01 18:18:15.938575,Piacenza,Skincare,92,False,1.1,0.9530783751797741,0.7110240326123023
100245,2026-01-01 18:18:15.938575,Piacenza,Skincare,103,False,1.1,0.8897070778719259,0.8325162340665643
100246,2025-09-01 18:18:15.938575,Piacenza,Bath,106,False,1.1,1.076656340131346,0.8802472516724698
100246,2025-10-01 18:18:15.938575,Piacenza,Bath,91,False,1.2,0.8424418492255601,0.8267651435815466
100246,2025-11-01 18:18:15.938575,Piacenza,Bath,146,False,1.4,1.0177013862411055,0.7639938201388771
100246,2025-12-01 18:18:15.938575,Piacenza,Bath,138,False,1.6,0.877421201044831,0.7110240326123023
100246,2026-01-01 18:18:15.938575,Piacenza,Bath,87,False,0.9,1.004581193490127,0.8325162340665643
100247,2024-10-01 18:18:15.938575,Piacenza,Bath,154,False,1.2,1.1155911725944232,1.0
100247,2024-11-01 18:18:15.938575,Piacenza,Bath,163,False,1.4,0.9488737235875313,1.0
100247,2024-12-01 18:18:15.938575,Piacenza,Bath,204,False,1.6,1.022087004079939,1.0
100247,2025-01-01 18:18:15.938575,Piacenza,Bath,81,False,0.9,0.9106833789336846,1.0
100247,2025-02-01 18:18:15.938575,Piacenza,Bath,104,False,0.9,0.9887569179565321,1.0
100247,2025-03-01 18:18:15.938575,Piacenza,Bath,115,False,1.0,0.8442100406830586,1.0
100247,2025-04-01 18:18:15.938575,Piacenza,Bath,131,False,1.0,1.0707715906797093,1.0
100247,2025-05-01 18:18:15.938575,Piacenza,Bath,119,False,1.1,0.958453594941974,1.0
100247,2025-06-01 18:18:15.938575,Piacenza,Bath,130,False,1.1,0.9791170951553327,1.0
100247,2025-07-01 18:18:15.938575,Piacenza,Bath,123,False,1.0,1.0069204003235306,0.9838646202282566
100247,2025-08-01 18:18:15.938575,Piacenza,Bath,81,False,1.0,0.8033255754615962,0.9224146766424106
100247,2025-09-01 18:18:15.938575,Piacenza,Bath,91,False,1.1,0.9307767533224414,0.8802472516724698
100247,2025-10-01 18:18:15.938575,Piacenza,Bath,139,False,1.2,1.0135240741253337,0.8267651435815466
100247,2025-11-01 18:18:15.938575,Piacenza,Bath,131,False,1.4,0.9840080269864456,0.7639938201388771
100247,2025-12-01 18:18:15.938575,Piacenza,Bath,175,False,1.6,1.2177345485793298,0.7110240326123023
100247,2026-01-01 18:18:15.938575,Piacenza,Bath,92,False,0.9,1.1258717621054075,0.8325162340665643
100248,2024-02-01 18:18:15.938575,Piacenza,Bath,110,False,0.9,1.0139595024774992,1.0
100248,2024-03-01 18:18:15.938575,Piacenza,Bath,105,False,1.0,0.8977500868272226,1.0
100248,2024-04-01 18:18:15.938575,Piacenza,Bath,200,True,1.0,0.9505065584481723,1.0
100248,2024-05-01 18:18:15.938575,Piacenza,Bath,176,False,1.1,1.0658134892691318,1.0
100248,2024-06-01 18:18:15.938575,Piacenza,Bath,144,False,1.1,1.00766211350175,1.0
100248,2024-07-01 18:18:15.938575,Piacenza,Bath,136,False,1.0,1.1276104181985889,1.0
100248,2024-08-01 18:18:15.938575,Piacenza,Bath,116,False,1.0,1.0068703402724017,1.0
100248,2024-09-01 18:18:15.938575,Piacenza,Bath,119,False,1.1,1.0115834140954605,1.0
100248,2024-10-01 18:18:15.938575,Piacenza,Bath,172,False,1.2,1.1624212163412433,1.0
100248,2024-11-01 18:18:15.938575,Piacenza,Bath,142,False,1.4,0.890343593526697,1.0
100248,2024-12-01 18:18:15.938575,Piacenza,Bath,204,False,1.6,1.1733857543418296,1.0
100248,2025-01-01 18:18:15.938575,Piacenza,Bath,106,False,0.9,1.076963281304714,1.0
100248,2025-02-01 18:18:15.938575,Piacenza,Bath,152,False,0.9,1.3235470203085287,1.0
100248,2025-03-01 18:18:15.938575,Piacenza,Bath,137,False,1.0,0.9298567629329582,1.0
100248,2025-04-01 18:18:15.938575,Piacenza,Bath,136,False,1.0,1.1629403770110236,1.0
100248,2025-05-01 18:18:15.938575,Piacenza,Bath,141,False,1.1,1.0133871875665792,1.0
100248,2025-06-01 18:18:15.938575,Piacenza,Bath,202,True,1.1,0.9814415799397513,1.0
100248,2025-07-01 18:18:15.938575,Piacenza,Bath,129,False,1.0,1.0304902236801117,0.9838646202282566
100248,2025-08-01 18:18:15.938575,Piacenza,Bath,105,False,1.0,1.0125214746112055,0.9224146766424106
100248,2025-09-01 18:18:15.938575,Piacenza,Bath,192,True,1.1,0.9221084048709973,0.8802472516724698
100248,2025-10-01 18:18:15.938575,Piacenza,Bath,119,False,1.2,0.986836213284788,0.8267651435815466
100248,2025-11-01 18:18:15.938575,Piacenza,Bath,144,False,1.4,1.0307106684672542,0.7639938201388771
100248,2025-12-01 18:18:15.938575,Piacenza,Bath,144,False,1.6,0.9574844384418274,0.7110240326123023
100248,2026-01-01 18:18:15.938575,Piacenza,Bath,86,False,0.9,1.0540441487302528,0.8325162340665643
100249,2024-09-01 18:18:15.938575,Piacenza,Haircare,115,False,1.0,0.9704157585135126,1.0
100249,2024-10-01 18:18:15.938575,Piacenza,Haircare,133,False,1.0,1.0458345298503815,1.0
100249,2024-11-01 18:18:15.938575,Piacenza,Haircare,118,False,1.0,1.0337716132230834,1.0
100249,2024-12-01 18:18:15.938575,Piacenza,Haircare,235,True,1.0,1.0451332365711503,1.0
100249,2025-01-01 18:18:15.938575,Piacenza,Haircare,99,False,1.0,0.8651286157791797,1.0
100249,2025-02-01 18:18:15.938575,Piacenza,Haircare,134,False,1.0,1.1097082808721943,1.0
100249,2025-03-01 18:18:15.938575,Piacenza,Haircare,110,False,1.0,0.913396140518701,1.0
100249,2025-04-01 18:18:15.938575,Piacenza,Haircare,195,True,1.0,0.9814146604859805,1.0
100249,2025-05-01 18:18:15.938575,Piacenza,Haircare,99,False,1.0,0.935415957962795,1.0
100249,2025-06-01 18:18:15.938575,Piacenza,Haircare,125,False,1.0,1.007134847001112,1.0
100249,2025-07-01 18:18:15.938575,Piacenza,Haircare,114,False,1.0,0.9888876626493011,0.9838646202282566
100249,2025-08-01 18:18:15.938575,Piacenza,Haircare,126,False,1.0,1.065119310654718,0.9224146766424106
100249,2025-09-01 18:18:15.938575,Piacenza,Haircare,120,False,1.0,1.0043883037010943,0.8802472516724698
100249,2025-10-01 18:18:15.938575,Piacenza,Haircare,107,False,1.0,0.9608314821839338,0.8267651435815466
100250,2024-08-01 18:18:15.938575,Piacenza,Skincare,76,False,0.9,0.8202591800113253,1.0
100250,2024-09-01 18:18:15.938575,Piacenza,Skincare,147,False,1.0,1.0884323465799648,1.0
100250,2024-10-01 18:18:15.938575,Piacenza,Skincare,128,False,1.0,1.051753617719573,1.0
100250,2024-11-01 18:18:15.938575,Piacenza,Skincare,231,True,1.1,1.0925124185121795,1.0
100250,2024-12-01 18:18:15.938575,Piacenza,Skincare,215,True,1.1,0.9814606453315305,1.0
100250,2025-01-01 18:18:15.938575,Piacenza,Skincare,134,False,1.1,1.0356932922213207,1.0
100250,2025-02-01 18:18:15.938575,Piacenza,Skincare,123,False,1.1,0.9346607922069845,1.0
100250,2025-03-01 18:18:15.938575,Piacenza,Skincare,105,False,1.1,0.925519670151474,1.0
100250,2025-04-01 18:18:15.938575,Piacenza,Skincare,104,False,1.0,0.9716398389471186,1.0
100251,2025-07-01 18:18:15.938575,Piacenza,Bath,154,False,1.0,1.092180692221913,0.9838646202282566
100251,2025-08-01 18:18:15.938575,Piacenza,Bath,122,False,1.0,0.9725225926172713,0.9224146766424106
100251,2025-09-01 18:18:15.938575,Piacenza,Bath,115,False,1.1,0.9945914073692519,0.8802472516724698
100251,2025-10-01 18:18:15.938575,Piacenza,Bath,110,False,1.2,1.024244482187983,0.8267651435815466
100251,2025-11-01 18:18:15.938575,Piacenza,Bath,117,False,1.4,1.0025342698190391,0.7639938201388771
100251,2025-12-01 18:18:15.938575,Piacenza,Bath,137,False,1.6,1.1014337236623322,0.7110240326123023
100251,2026-01-01 18:18:15.938575,Piacenza,Bath,90,False,0.9,0.9251931747912262,0.8325162340665643
100252,2024-09-01 18:18:15.938575,Piacenza,Fragrance,158,False,1.2,1.0099742834145173,1.0
100252,2024-10-01 18:18:15.938575,Piacenza,Fragrance,151,False,1.1,1.047422777356732,1.0
100252,2024-11-01 18:18:15.938575,Piacenza,Fragrance,100,False,1.0,0.8357720599224007,1.0
100252,2024-12-01 18:18:15.938575,Piacenza,Fragrance,99,False,0.9,1.026604943637233,1.0
100252,2025-01-01 18:18:15.938575,Piacenza,Fragrance,162,True,0.8,1.1342024254512466,1.0
100252,2025-02-01 18:18:15.938575,Piacenza,Fragrance,92,False,0.8,0.964950919134147,1.0
100252,2025-03-01 18:18:15.938575,Piacenza,Fragrance,86,False,0.9,0.8914958339164418,1.0
100252,2025-04-01 18:18:15.938575,Piacenza,Fragrance,115,False,1.0,1.0467033297548463,1.0
100252,2025-05-01 18:18:15.938575,Piacenza,Fragrance,124,False,1.1,1.0179487276703516,1.0
100252,2025-06-01 18:18:15.938575,Piacenza,Fragrance,173,False,1.2,1.1522446725263404,1.0
100252,2025-07-01 18:18:15.938575,Piacenza,Fragrance,172,False,1.3,1.0437667953298764,0.9838646202282566
100252,2025-08-01 18:18:15.938575,Piacenza,Fragrance,113,False,1.3,0.905645290351705,0.9224146766424106
100252,2025-09-01 18:18:15.938575,Piacenza,Fragrance,129,False,1.2,0.9011251796671015,0.8802472516724698
100252,2025-10-01 18:18:15.938575,Piacenza,Fragrance,106,False,1.1,1.0859819089654499,0.8267651435815466
100252,2025-11-01 18:18:15.938575,Piacenza,Fragrance,98,False,1.0,1.0356911825358321,0.7639938201388771
100252,2025-12-01 18:18:15.938575,Piacenza,Fragrance,74,False,0.9,0.9941780564453343,0.7110240326123023
100252,2026-01-01 18:18:15.938575,Piacenza,Fragrance,77,False,0.8,1.0172388204470557,0.8325162340665643
100253,2024-02-01 18:18:15.938575,Piacenza,Bath,99,False,0.9,1.0441935887980873,1.0
100253,2024-03-01 18:18:15.938575,Piacenza,Bath,108,False,1.0,1.0372819925844177,1.0
100253,2024-04-01 18:18:15.938575,Piacenza,Bath,97,False,1.0,0.8494522857276857,1.0
100253,2024-05-01 18:18:15.938575,Piacenza,Bath,144,False,1.1,1.1216697015170782,1.0
100253,2024-06-01 18:18:15.938575,Piacenza,Bath,141,False,1.1,1.1283610732985292,1.0
100253,2024-07-01 18:18:15.938575,Piacenza,Bath,126,False,1.0,1.1810128406135294,1.0
100253,2024-08-01 18:18:15.938575,Piacenza,Bath,126,False,1.0,1.1592605555544417,1.0
100253,2024-09-01 18:18:15.938575,Piacenza,Bath,134,False,1.1,1.142254576736418,1.0
100253,2024-10-01 18:18:15.938575,Piacenza,Bath,130,False,1.2,0.971351385855436,1.0
100253,2024-11-01 18:18:15.938575,Piacenza,Bath,148,False,1.4,1.030136947748703,1.0
100253,2024-12-01 18:18:15.938575,Piacenza,Bath,241,False,1.6,1.1166998791636369,1.0
100253,2025-01-01 18:18:15.938575,Piacenza,Bath,92,False,0.9,0.8199247764589808,1.0
100253,2025-02-01 18:18:15.938575,Piacenza,Bath,88,False,0.9,0.9781321168027315,1.0
100253,2025-03-01 18:18:15.938575,Piacenza,Bath,112,False,1.0,0.8294629052907255,1.0
100253,2025-04-01 18:18:15.938575,Piacenza,Bath,133,False,1.0,1.0280281634038113,1.0
100253,2025-05-01 18:18:15.938575,Piacenza,Bath,172,False,1.1,1.126580793984238,1.0
100253,2025-06-01 18:18:15.938575,Piacenza,Bath,146,False,1.1,1.0018798314559478,1.0
100253,2025-07-01 18:18:15.938575,Piacenza,Bath,105,False,1.0,0.9430776790365699,0.9838646202282566
100253,2025-08-01 18:18:15.938575,Piacenza,Bath,134,False,1.0,1.0283165013400177,0.9224146766424106
